episode,step,time_s,q1,q2,qd1,qd2,tau1,tau2,hand_x,hand_y,hand_z,reward,dist
0,37,0.74,0.05717640149149609,0.7413248017864005,-0.026194353796251433,0.04185391820809222,-4.1224212646484375,-0.5368423461914062,0.5009026025708904,0.0,1.1954671147828977,-0.21749612645695743,0.10010675340890884
0,38,0.76,0.05691049554302566,0.7417516574982596,-0.02690763362929461,0.04333310572804683,-4.115608215332031,-0.5361747741699219,0.5008776083428148,0.0,1.1955227791505265,-0.21743381358597252,0.10010402649641037
0,39,0.78,0.0566409066826959,0.7421870069598836,-0.026996691264501688,0.043679629162981896,-4.109809875488281,-0.5356292724609375,0.5008516740937625,0.0,1.1955788609129334,-0.21738009971707653,0.10010131448507309
0,40,0.8,0.056373280358732014,0.7426206408655056,-0.026569564613993735,0.043094799521824774,-4.1049652099609375,-0.5351982116699219,0.5008255622066302,0.0,1.1956343669274052,-0.21733450942586935,0.10009865462779999
0,41,0.82,0.056112204439880096,0.7430443952386522,-0.025730118642052137,0.04178563545536696,-4.1009979248046875,-0.53485107421875,0.5007998744152031,0.0,1.1956884653026825,-0.21729646397139005,0.10009609907865524
0,42,0.84,0.05586130798027894,0.7434519510681735,-0.024567790093534145,0.03991856114320854,-4.097827911376953,-0.5345916748046875,0.5007750617845194,0.0,1.195740469188509,-0.2172653622462094,0.10009368509054184
0,43,0.86,0.05562339041466221,0.7438384962513204,-0.023160305049839555,0.03763164270792417,-4.095375061035156,-0.5344161987304688,0.5007514624207401,0.0,1.1957898343972486,-0.2172405286703288,0.10009141266345978
0,44,0.88,0.055400515950601886,0.7442005391457793,-0.021577768489372755,0.035052074279226186,-4.093563079833984,-0.5343093872070312,0.5007293188236513,0.0,1.195836147199944,-0.21722137208435743,0.10008931159973145
0,45,0.9,0.05519410348912763,0.7445357420748013,-0.019880198380794405,0.032285791807174655,-4.092311859130859,-0.5342636108398438,0.5007087886658781,0.0,1.1958791089494079,-0.21720722081069835,0.10008738189935684
0,46,0.92,0.055005026330534834,0.7448427004142815,-0.018117742375442395,0.0294159839040124,-4.091548919677734,-0.5342750549316406,0.500689964929388,0.0,1.1959185259061464,-0.21719749973820582,0.10008563846349716
0,47,0.94,0.05483369177380734,0.7451207896201368,-0.016334119724117763,0.026516501618256784,-4.091209411621094,-0.534332275390625,0.5006728897008338,0.0,1.1959542978748707,-0.2171916539662343,0.10008407384157181
0,48,0.96,0.054680115831676576,0.7453700357547837,-0.014564741609851637,0.023645369240026796,-4.091220855712891,-0.5344276428222656,0.5006575620432709,0.0,1.1959864040651016,-0.21718904698817643,0.10008267313241959
0,49,0.98,0.05454400611452242,0.7455909320477888,-0.012836758159753455,0.020840261044928768,-4.091526031494141,-0.5345611572265625,0.5006439543146405,0.0,1.1960148940100672,-0.2171892281688197,0.1000814437866211
0,50,1.0,0.054424768153136655,0.7457845360017471,-0.011182796417020207,0.018172575679771312,-4.092098236083984,-0.534698486328125,0.5006319999737266,0.0,1.1960398697452215,-0.21719192694482625,0.10008037835359573
0,51,1.02,0.05432140263374391,0.7459529207830053,-0.009649629156201094,0.015767935770956695,-4.092975616455078,-0.5348014831542969,0.500621532337757,0.0,1.1960614548951873,-0.21719738632994995,0.10007946193218231
0,52,1.04,0.05423274317660125,0.746098367196244,-0.008229825212437224,0.013563314702118667,-4.093955993652344,-0.5349655151367188,0.5006123554263997,0.0,1.1960798122183316,-0.21720403841594818,0.10007868707180023
0,53,1.06,0.05415766967071168,0.7462227109831813,-0.006920979922396368,0.01152904835227903,-4.095005035400391,-0.5351600646972656,0.5006043516175139,0.0,1.1960951655371783,-0.21721154076445964,0.1000780388712883
0,54,1.08,0.05409508756072911,0.7463275345114821,-0.005720400537590655,0.009643281232950919,-4.096092224121094,-0.5353736877441406,0.5005974465108781,0.0,1.1961077733950551,-0.21721960226273224,0.10007750242948532
0,55,1.1,0.05404390493942183,0.7464143576928338,-0.00462974432459003,0.007912254344030046,-4.097190856933594,-0.5355796813964844,0.5005915808810026,0.0,1.1961179072867156,-0.21722797494899715,0.1000770777463913
0,56,1.12,0.054003036635065775,0.7464846807484262,-0.0036464669415756526,0.006327438779688245,-4.098285675048828,-0.5357856750488281,0.5005866956595879,0.0,1.1961258383779807,-0.21723649780878623,0.10007674247026443
0,57,1.14,0.05397141210096636,0.7465399999862834,-0.002769957293412389,0.004894949846340523,-4.099357604980469,-0.5359764099121094,0.5005827316644063,0.0,1.1961318329470496,-0.21724498426246283,0.10007648915052414
0,58,1.16,0.053947975042360555,0.7465818668716829,-0.0019981269775861156,0.003619820577617315,-4.1003875732421875,-0.5361480712890625,0.5005796164525269,0.0,1.1961361407302273,-0.2172532404835365,0.10007630288600922
0,59,1.18,0.053931704599067654,0.7466118347656118,-0.001326263014689294,0.0024983669940688924,-4.1013641357421875,-0.5363044738769531,0.5005772687842266,0.0,1.1961389931479245,-0.2172611638552189,0.10007617622613907
0,60,1.2,0.053921638175412255,0.7466313809285926,-0.0007476455180146033,0.00151984309495191,-4.1022796630859375,-0.5364494323730469,0.5005756087378015,0.0,1.19614060598179,-0.2172686971673393,0.1000761091709137
0,61,1.22,0.0539168678378373,0.7466419323087327,-0.00025780966244355705,0.0006837856517515097,-4.1031341552734375,-0.5365753173828125,0.5005745560265151,0.0,1.1961411775101973,-0.21727578237747366,0.10007607936859131
0,62,1.24,0.053916533120543786,0.7466449039808616,0.00014821905857733601,-1.1574034172919007e-05,-4.103923797607422,-0.53668212890625,0.5005740227148856,0.0,1.1961408844317365,-0.21728239087179826,0.1000760868191719
0,63,1.26,0.0539198431378374,0.746641620142337,0.00047898914118343563,-0.000581171082486253,-4.104637145996094,-0.5367774963378906,0.5005739218828437,0.0,1.1961398844816926,-0.2172884238177503,0.10007612407207489
0,64,1.28,0.053926097885509935,0.7466332171421418,0.0007440128285027735,-0.0010468603518386478,-4.105281829833984,-0.5368690490722656,0.5005741820264948,0.0,1.1961383231453786,-0.21729393500766309,0.10007618367671967
0,65,1.3,0.053934663838112976,0.7466207503503421,0.000947652494476596,-0.0014057401034085325,-4.105854034423828,-0.5369377136230469,0.5005747367639143,0.0,1.196136329197742,-0.21729887101484927,0.10007626563310623
0,66,1.32,0.05394496978755166,0.7466052046601659,0.0010976271310439466,-0.0016728119446066268,-4.106361389160156,-0.5369987487792969,0.5005755175033424,0.0,1.1961340114183305,-0.21730329706556223,0.10007636249065399
0,67,1.34,0.05395652645124898,0.7465873922719986,0.00120250565250754,-0.001867149789111499,-4.106803894042969,-0.5370559692382812,0.5005764705946902,0.0,1.1961314685290834,-0.21730720206141996,0.10007646679878235
0,68,1.36,0.05396891153561882,0.7465680074469656,0.0012674875968627895,-0.001994724098462496,-4.107189178466797,-0.5371017456054688,0.5005775525036349,0.0,1.1961287877554896,-0.21731063941273895,0.1000765785574913
0,69,1.38,0.05398175693327218,0.7465476804131832,0.0012981684547247161,-0.002062282486754712,-4.107513427734375,-0.5371360778808594,0.5005787205401819,0.0,1.1961260408476362,-0.21731356178424904,0.10007669031620026
0,70,1.4,0.053994747895784394,0.7465269663189181,0.00129966875514639,-0.002077940227793704,-4.1077880859375,-0.5371627807617188,0.5005799348010208,0.0,1.1961232859511794,-0.21731607027516292,0.10007680207490921
0,71,1.42,0.054007626133412985,0.7465063143763049,0.0012780527931763137,-0.002054267558251818,-4.108013153076172,-0.5371856689453125,0.5005811630079673,0.0,1.1961205717933798,-0.21731816869131582,0.10007691383361816
0,72,1.44,0.054020187623851475,0.7464860642690538,0.0012382321505146861,-0.0020009202924715593,-4.108196258544922,-0.5372047424316406,0.500582382571434,0.0,1.196117939715464,-0.2173199180703523,0.10007702559232712
0,73,1.46,0.05403226806285946,0.7464664956978635,0.0011834251632463256,-0.0019209713375815598,-4.108341217041016,-0.5372161865234375,0.5005835748841958,0.0,1.1961154223796495,-0.21732131340233898,0.10007712244987488
0,74,1.48,0.05404373831321471,0.7464478372117903,0.0011173838559047275,-0.0018211673993351832,-4.108451843261719,-0.5372238159179688,0.5005847231402355,0.0,1.196113043706429,-0.21732243944444052,0.10007722675800323
0,75,1.5,0.05405450616427731,0.7464302522753179,0.001043752835041072,-0.0017078237755131169,-4.108528137207031,-0.5372276306152344,0.5005858152101781,0.0,1.196110820938872,-0.21732326448547246,0.100077323615551
0,76,1.52,0.05406450731864359,0.746413861247089,0.0009646342568302203,-0.001583648545113019,-4.10858154296875,-0.5372276306152344,0.500586841676726,0.0,1.1961087650321627,-0.21732386708544799,0.10007740557193756
0,77,1.54,0.05407370416203672,0.7463987310753338,0.0008831479821508704,-0.0014560850977031344,-4.108612060546875,-0.5372276306152344,0.5005877969727742,0.0,1.1961068829063841,-0.2173242678651586,0.10007748007774353
0,78,1.56,0.054082072478767326,0.7463849234824627,0.0007992075597155876,-0.0013201250512747992,-4.1086273193359375,-0.5372200012207031,0.5005886754440799,0.0,1.1961051763700035,-0.21732453322439688,0.1000775545835495
0,79,1.58,0.054089607992682885,0.7463724605774201,0.0007164702727778037,-0.0011868979580177833,-4.108623504638672,-0.5372161865234375,0.5005894725142088,0.0,1.196103643374475,-0.21732461619380047,0.10007761418819427
0,80,1.6,0.05409633344491502,0.746361290633739,0.0006368715372567157,-0.0010607890299334315,-4.108604431152344,-0.5372123718261719,0.5005901927820686,0.0,1.196102282074428,-0.21732459008731528,0.10007768124341965
0,81,1.62,0.05410228193909357,0.7463513530955289,0.0005607270827084193,-0.0009398820165259979,-4.108573913574219,-0.5372047424316406,0.5005908412257117,0.0,1.196101087366175,-0.2173244200954796,0.10007772594690323
0,82,1.64,0.054107484553304046,0.7463426178055381,0.0004874159574540956,-0.0008202423550893725,-4.108539581298828,-0.5371932983398438,0.5005914177485487,0.0,1.1961000495528276,-0.21732421577107744,0.10007777065038681
0,83,1.66,0.054111978305622435,0.7463350379247338,0.00041850215105200913,-0.0007080161915678625,-4.108501434326172,-0.5371856689453125,0.5005919227191639,0.0,1.1960991582531069,-0.21732396793516817,0.1000778079032898
0,84,1.68,0.054115806137688495,0.7463285561938573,0.00035380449998211245,-0.0006001642431621227,-4.108455657958984,-0.5371742248535156,0.5005923585999253,0.0,1.196098402796812,-0.21732364034875354,0.10007783770561218
0,85,1.7,0.0541190185819775,0.7463230960390409,0.0002948302358994333,-0.0005025911495626428,-4.108406066894531,-0.5371665954589844,0.5005927285839722,0.0,1.1960977714369323,-0.21732328224433878,0.10007786750793457
0,86,1.72,0.05412167214340142,0.7463185573915286,0.00024144722096336015,-0.0004148033454184043,-4.108356475830078,-0.5371589660644531,0.5005930398894718,0.0,1.1960972540286967,-0.21732291305316903,0.10007788985967636
0,87,1.74,0.05412382202061451,0.746314845080484,0.00019352610164727877,-0.00033631437299588477,-4.108306884765625,-0.5371513366699219,0.5005932990856076,0.0,1.196096840194691,-0.21732252705348948,0.10007790476083755
0,88,1.76,0.054125522135086854,0.7463118687531267,0.00015094052802263212,-0.00026664645895710376,-4.108257293701172,-0.5371437072753906,0.5005935121014348,0.0,1.1960965193245512,-0.21732213914646129,0.10007791966199875
0,89,1.78,0.0541268165980641,0.7463095759657731,0.00011202497861276412,-0.00019936315262478424,-4.108211517333984,-0.5371322631835938,0.5005936805904062,0.0,1.1960962791634377,-0.21732176685555896,0.10007792711257935
0,90,1.8,0.05412775380623936,0.746307888467049,7.88823156565585e-05,-0.00014425130237059191,-4.108165740966797,-0.5371284484863281,0.5005938078886055,0.0,1.1960961089331144,-0.21732141709538702,0.10007794201374054
0,91,1.82,0.05412838458750194,0.7463067158040637,5.0270463728988563e-05,-9.56818567854754e-05,-4.108119964599609,-0.5371208190917969,0.5005939013072667,0.0,1.1960959999643883,-0.21732103181100684,0.10007794201374054
0,92,1.84,0.05412874841469175,0.7463060063496211,2.513454051301995e-05,-5.117194380575649e-05,-4.108081817626953,-0.5371131896972656,0.5005939626793529,0.0,1.1960959417665618,-0.21732071137579623,0.10007794201374054
0,93,1.86,0.054128882996442564,0.7463056991852268,4.001929327132488e-06,-1.4376817251896842e-05,-4.1080474853515625,-0.537109375,0.5005939951084177,0.0,1.1960959260951127,-0.21732044017434238,0.10007794946432114
0,94,1.88,0.054128830387673875,0.746305713753005,-1.2762111655276097e-05,1.4094082851030606e-05,-4.108009338378906,-0.5371055603027344,0.5005940050115046,0.0,1.196095946556105,-0.21732010674623597,0.10007794201374054
0,95,1.9,0.05412862559966436,0.7463059874263587,-2.6725714184402246e-05,3.795136289807322e-05,-4.107982635498047,-0.5371017456054688,0.5005939973078675,0.0,1.1960959968492921,-0.21731988358570378,0.10007794201374054
0,96,1.92,0.054128304813441816,0.7463064423917843,-3.6416641132279304e-05,5.1499352767641016e-05,-4.107952117919922,-0.5371017456054688,0.5005939783767772,0.0,1.1960960726575132,-0.2173196337232366,0.10007794201374054
0,97,1.94,0.05412789862736354,0.7463070184934297,-4.402174738505948e-05,6.24658797313463e-05,-4.107929229736328,-0.5370979309082031,0.5005939541996701,0.0,1.1960961698598926,-0.2173194410806318,0.10007794201374054
0,98,1.96,0.05412742174273039,0.7463077181461073,-5.0648249383811304e-05,7.592923154668022e-05,-4.107906341552734,-0.5370903015136719,0.5005939220500752,0.0,1.1960962810250437,-0.2173192297226051,0.10007793456315994
0,99,1.98,0.05412689331349622,0.7463085166462068,-5.4613981802733535e-05,8.29514593183049e-05,-4.107887268066406,-0.5370903015136719,0.5005938813071317,0.0,1.1960964002612742,-0.21731905841863772,0.10007792711257935
0,100,2.0,0.05412633081440826,0.7463093851530763,-5.756427099693362e-05,8.993374325287276e-05,-4.107872009277344,-0.5370864868164062,0.500593834647981,0.0,1.1960965243781752,-0.2173189138176531,0.10007791966199875
1,1,0.02,0.00801774938351293,0.9493020349785836,0.5957430626702416,-2.8956684162888404,-3.833972930908203,-3.0314559936523438,0.46918736980086406,0.0,1.1846918944847646,-0.2592847239971161,0.10575328767299652
1,2,0.04,0.01535824230736354,0.9138149560993742,0.8479042315645642,-4.079137083151861,-3.9630470275878906,-1.6078033447265625,0.4749015647591817,0.0,1.1865625357713279,-0.2282812957763672,0.10397353768348694
1,3,0.06,0.024072634467137845,0.8722199338581786,0.8903396313063234,-4.222192861130186,-4.008445739746094,-0.74468994140625,0.4816090893761752,0.0,1.1889780484125803,-0.2219146789908409,0.10227272659540176
1,4,0.08,0.032434724895034225,0.8328243025019029,0.7907956752998205,-3.7055350120507033,-4.067237854003906,-0.22622299194335938,0.487857340915149,0.0,1.1914566170502643,-0.2190582001209259,0.10109616816043854
1,5,0.1,0.039401435338839524,0.8003393968832794,0.6188365204729682,-2.8739233731592115,-4.095088958740234,0.011631011962890625,0.4929129407508105,0.0,1.1936394814207385,-0.21773202662914992,0.10045239329338074
1,6,0.12,0.04456506410909864,0.7764522058048233,0.43248994813112734,-1.9938484769327787,-4.097267150878906,0.053020477294921875,0.4965751539456379,0.0,1.1953274862452625,-0.21712748053332323,0.10016767680644989
1,7,0.14,0.047991684603693366,0.7607316611637615,0.2697586994804572,-1.2307638365830396,-4.0848541259765625,-0.018825531005859375,0.4989647129832938,0.0,1.1964767097030038,-0.2168265177332796,0.10006740689277649
1,8,0.16,0.050011662848664984,0.7516086818953506,0.14736585869937538,-0.6557724097382367,-4.074760437011719,-0.13930892944335938,0.5003485461196624,0.0,1.1971522659490208,-0.21671999952569604,0.10004115104675293
1,9,0.18,0.05103559932584387,0.7471906733017567,0.06631521621947571,-0.2700197355325812,-4.066612243652344,-0.2615852355957031,0.5010207811817469,0.0,1.1974689360544613,-0.21669525744672866,0.10003723949193954
1,10,0.2,0.05143886917951102,0.7457612958877543,0.019560149198774315,-0.04116601197917326,-4.063854217529297,-0.3649787902832031,0.5012382813049071,0.0,1.1975444651489675,-0.2167344450876117,0.10003781318664551
1,11,0.22,0.051512012148611334,0.7459855339727621,-0.0024309206216804684,0.07323545987187387,-4.0664215087890625,-0.4427986145019531,0.5011985850749533,0.0,1.1974768312558481,-0.21681594146136193,0.10003901273012161
1,12,0.24,0.05145285423988694,0.7469399628533718,-0.008659480929915446,0.11311581440543116,-4.073150634765625,-0.49587249755859375,0.5010390887031533,0.0,1.1973373253433102,-0.21692099811881782,0.10004084557294846
1,13,0.26,0.0513800679588884,0.7480536945581105,-0.006144302627485658,0.10989539461644741,-4.082038879394531,-0.5287857055664062,0.5008462711730571,0.0,1.1971724702448143,-0.21703091811086053,0.10004355013370514
1,14,0.28,0.05135579001692603,0.7490125622488244,0.0005624771349350947,0.0846158927951303,-4.090259552001953,-0.5474929809570312,0.5006690369040494,0.0,1.1970096784833142,-0.2171242699137656,0.10004694014787674
1,15,0.3,0.0514045420944849,0.749676945333919,0.008333063424994442,0.05185207351009626,-4.097877502441406,-0.55596923828125,0.5005306060445314,0.0,1.1968629641931532,-0.21720304328361817,0.10005060583353043
1,16,0.32,0.05152568449831679,0.7500243901892655,0.01513969601964624,0.02103127468374984,-4.105381011962891,-0.5575637817382812,0.5004367349272816,0.0,1.1967373100360155,-0.2172734227930923,0.10005416721105576
1,17,0.34,0.05170539035365039,0.7500960495547631,0.02023045132436706,-0.003939230578735466,-4.111652374267578,-0.5558319091796875,0.5003831815022509,0.0,1.1966324567569055,-0.21732952250057133,0.10005742311477661
1,18,0.36,0.0519256346594023,0.7499569116679683,0.02345080858697215,-0.021895221822239564,-4.116645812988281,-0.5526847839355469,0.5003616786176067,0.0,1.1965457738306216,-0.21737286642185064,0.10006029903888702
1,19,0.38,0.052168686678329655,0.7496749097221294,0.024977122405568403,-0.03323811697757447,-4.120452880859375,-0.549285888671875,0.5003631032455568,0.0,1.1964738573399771,-0.21740549391410605,0.10006280988454819
1,20,0.4,0.05241943055700178,0.7493097495912558,0.02513881813600726,-0.03912746774516414,-4.123199462890625,-0.5462570190429688,0.5003792210442641,0.0,1.1964134323419953,-0.21742921867832773,0.10006501525640488
1,21,0.42,0.05266621894055191,0.7489083941037674,0.02429650341466528,-0.04092886139762098,-4.125049591064453,-0.5438385009765625,0.5004034427935953,0.0,1.1963617724672475,-0.2174457698799233,0.10006698220968246
1,22,0.44,0.052900870943144114,0.7485044891594392,0.022785472643056068,-0.039946205324631646,-4.126152038574219,-0.5420722961425781,0.5004309727297335,0.0,1.1963168213990207,-0.21745645896953647,0.10006874054670334
1,23,0.46,0.05311820903462365,0.7481199632470984,0.020877921430138436,-0.03724486217692004,-4.126655578613281,-0.540863037109375,0.5004586283117651,0.0,1.1962771481165113,-0.21746247415467224,0.10007032752037048
1,24,0.48,0.05331542234321506,0.7477674835654216,0.018781943771002937,-0.03363903337779027,-4.126689910888672,-0.5400924682617188,0.5004845111826721,0.0,1.1962418239895105,-0.2174648015488201,0.10007176548242569
1,25,0.5,0.053491441010931576,0.7474529574845892,0.016644340952137886,-0.029693730866094566,-4.126354217529297,-0.5396270751953125,0.5005076657472227,0.0,1.1962102855024919,-0.21746414896991337,0.10007307678461075
1,26,0.52,0.05364638765553871,0.7471777605831306,0.014562240422738125,-0.025772409922612885,-4.125732421875,-0.5393562316894531,0.5005277670616685,0.0,1.196182203667128,-0.21746106599076304,0.10007424652576447
1,27,0.54,0.05378112479664607,0.7469405668974116,0.012591068932744134,-0.022070448193938143,-4.124900817871094,-0.5391845703125,0.5005448660125764,0.0,1.1961573777258645,-0.21745610666852735,0.10007528960704803
1,28,0.56,0.053896938485227495,0.7467385948972823,0.010762680764360292,-0.01869347842665039,-4.123920440673828,-0.5390663146972656,0.5005592099903513,0.0,1.1961356630926818,-0.21744972481488367,0.10007620602846146
1,29,0.58,0.05399532297622419,0.7465684448784234,0.009089050102878022,-0.015668253722955734,-4.122833251953125,-0.5389556884765625,0.500571129164928,0.0,1.1961169274856256,-0.21744221985552575,0.10007699579000473
1,30,0.6,0.054077838418896164,0.7464266351111599,0.007572441371809575,-0.012988149262867198,-4.121677398681641,-0.5388374328613281,0.5005809590959007,0.0,1.196101021930568,-0.217433904209669,0.10007766634225845
1,31,0.62,0.05414602849713532,0.7463098683290141,0.0062080633382082355,-0.010625288938050722,-4.120491027832031,-0.5387039184570312,0.500589006195658,0.0,1.1960877728226798,-0.2174251296468137,0.10007824003696442
